"MS2/Extra Alpha pre3.0.3x 20101029 14:11BST(c)KC/JSM/JBMS2"
Time	SecL	RPM	MAP	TP	AFR	MAT	CLT	Engine	Gego	Gair	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	DutyCycle1	Gve2	PW2	DutyCycle2	SparkAdv	knockRet	ColdAdv	Dwell	tpsDOT	mapDOT	IACstep	Batt V	deltaT	WallFuel1	WallFuel2	EAE1 %	EAE2 %	Load	Secondary Load	Ign load	Secondary Ign Load	EAE Load	AFR Load	EGT 6 temp	EGT 7 temp	gpioadc0	gpioadc1	gpioadc2	gpioadc3	status1	status2	status3	status4	status5	timing err%	AFR Target 1	Boost Duty	PWM Idle Duty	Lost sync count	Lost sync reason	InjTiming1	InjTiming2	PW3	PW4	VE Trim 1	VE Trim 2	VE Trim 3	VE Trim 4	RPMdot
69.167	188	1274	28.8	-2	12.10	72.1	98.8	9	100	100	112	101	113	100	56	1.150	2.4	56	1.150	2.4	15.2	0.0	0.8	3.06	19.5	0.0	96	14.4	0	0	0	0	0	28.8	0.0	28.8	0.0	28.8	28.8	567	497	0	0	0	0	24	128	0	0	0	-1.6	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
69.232	188	1266	28.8	-2	12.10	71.7	99.1	9	100	100	112	101	113	100	56	1.150	2.4	56	1.150	2.4	15.1	0.0	0.7	3.06	-19.2	0.0	96	14.4	0	0	0	0	0	28.8	0.0	28.8	0.0	28.8	28.8	583	507	0	0	0	0	24	128	0	0	0	-1.4	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
69.294	188	1260	28.8	-2	12.10	71.7	99.2	9	100	100	112	101	113	100	56	1.150	2.4	56	1.150	2.4	15.0	0.0	0.7	3.06	30.0	0.0	96	14.4	0	0	0	0	0	28.8	0.0	28.8	0.0	28.8	28.8	566	500	0	0	0	0	24	128	0	0	0	2.6	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-30
69.359	188	1252	28.8	-2	12.10	71.8	99.3	9	100	100	112	101	113	100	56	1.150	2.4	56	1.150	2.4	15.0	0.0	0.7	3.06	19.7	0.0	96	14.4	0	0	0	0	0	28.8	0.0	28.8	0.0	28.8	28.8	574	495	0	0	0	0	24	128	0	0	0	-1.9	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-60
69.421	188	1249	29.1	-2	12.10	72.0	99.3	9	100	100	112	101	113	100	56	1.150	2.4	56	1.162	2.4	15.1	0.0	0.7	3.06	-9.5	4.0	96	14.3	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	576	500	0	0	0	0	24	128	0	0	0	-1.6	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-90
69.494	188	1249	29.1	-2	12.10	72.0	99.0	9	100	100	112	101	113	100	56	1.165	2.4	56	1.165	2.4	15.1	0.0	0.7	3.06	-18.8	0.0	96	14.3	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	572	504	0	0	0	0	24	128	0	0	0	1.0	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-70
69.558	188	1248	29.1	-2	12.10	72.0	98.9	9	100	100	112	101	113	100	56	1.165	2.4	56	1.165	2.4	15.2	0.0	0.8	3.06	-9.8	0.0	96	14.3	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	588	505	0	0	0	0	24	128	0	0	0	1.2	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-70
69.623	188	1250	29.1	-2	12.10	71.8	99.0	9	100	100	112	101	113	100	56	1.165	2.4	56	1.165	2.4	15.1	0.0	0.7	3.06	37.6	0.0	96	14.3	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	566	504	0	0	0	0	24	128	0	0	0	-1.6	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-40
69.688	188	1259	29.3	-2	12.10	71.6	99.2	9	100	100	112	101	113	100	56	1.167	2.4	56	1.165	2.4	15.1	0.0	0.7	3.06	9.5	4.0	96	14.3	0	0	0	0	0	29.3	0.0	29.3	0.0	29.3	29.3	559	504	0	0	0	0	24	128	0	0	0	-0.9	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
69.753	188	1264	29.1	-2	12.10	71.9	99.2	9	100	100	112	101	113	100	56	1.167	2.5	56	1.165	2.5	15.1	0.0	0.7	3.06	-19.2	-8.0	96	14.3	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	557	504	0	0	0	0	24	128	0	0	0	1.3	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	30
69.815	188	1260	29.1	-2	12.10	72.1	99.0	9	100	100	112	101	113	100	56	1.165	2.4	56	1.165	2.4	15.1	0.0	0.7	3.06	40.5	0.0	96	14.3	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	547	492	0	0	0	0	24	128	0	0	0	2.0	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
69.885	188	1259	29.0	-2	12.10	72.0	98.9	9	100	100	112	101	113	100	56	1.162	2.4	56	1.165	2.4	15.2	0.0	0.8	3.06	-9.7	0.0	96	14.3	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	567	479	0	0	0	0	24	128	0	0	0	-1.2	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
69.952	188	1261	29.1	-2	12.10	71.9	99.0	9	100	100	112	101	113	100	56	1.162	2.4	56	1.162	2.4	15.1	0.0	0.7	3.06	-20.0	4.0	96	14.3	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	567	473	0	0	0	0	24	128	0	0	0	-1.0	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	30
70.015	189	1262	29.0	-2	12.10	71.9	99.2	9	100	100	112	101	113	100	56	1.153	2.4	56	1.156	2.4	15.1	0.0	0.7	3.06	9.5	-4.0	96	14.4	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	557	478	0	0	0	0	24	128	0	0	0	-1.4	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	30
70.080	189	1259	29.1	-2	12.10	72.3	99.1	9	100	100	112	101	113	100	56	1.156	2.4	56	1.156	2.4	15.1	0.0	0.7	3.06	-9.7	0.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	578	486	0	0	0	0	24	128	0	0	0	0.5	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
70.146	189	1261	29.1	-2	12.10	72.5	99.1	9	100	100	112	101	113	100	56	1.153	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	39.5	4.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	540	497	0	0	0	0	24	128	0	0	0	-0.8	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	10
70.211	189	1264	29.0	-2	12.10	72.3	99.0	9	100	100	112	101	113	100	56	1.153	2.4	56	1.156	2.4	15.1	0.0	0.7	3.06	-19.0	0.0	96	14.4	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	590	493	0	0	0	0	24	128	0	0	0	-1.2	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	10
70.276	189	1263	29.0	-2	12.10	72.3	99.0	9	100	100	112	101	113	100	56	1.153	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	-9.7	0.0	96	14.4	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	598	505	0	0	0	0	24	128	0	0	0	0.7	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
70.341	189	1271	29.0	-2	12.10	72.1	99.2	9	100	100	112	101	113	100	56	1.153	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	19.2	0.0	96	14.4	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	572	505	0	0	0	0	24	128	0	0	0	0.9	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
70.407	189	1273	29.0	-2	12.10	72.1	99.3	9	100	100	112	101	113	100	56	1.156	2.5	56	1.156	2.5	15.1	0.0	0.7	3.06	-9.7	-4.0	96	14.4	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	602	504	0	0	0	0	24	128	0	0	0	-1.5	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-20
70.473	189	1271	29.0	-2	12.10	72.2	99.3	9	100	100	112	101	113	100	56	1.153	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	-20.2	0.0	96	14.4	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	602	517	0	0	0	0	24	128	0	0	0	-2.4	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	10
70.538	189	1268	29.0	-2	12.10	72.3	99.0	9	100	100	112	101	113	100	56	1.153	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	-19.2	0.0	96	14.4	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	605	531	0	0	0	0	24	128	0	0	0	-0.7	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
70.603	189	1265	29.0	-2	12.10	72.0	99.0	9	100	100	112	101	113	100	56	1.153	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	-9.5	0.0	96	14.4	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	602	543	0	0	0	0	24	128	0	0	0	0.0	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
70.667	189	1260	29.0	-2	12.10	71.8	99.2	9	100	100	112	101	113	100	56	1.156	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	19.7	0.0	96	14.4	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	595	510	0	0	0	0	24	128	0	0	0	-1.7	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
70.733	189	1257	29.1	-2	12.10	71.8	99.4	9	100	100	112	101	113	100	56	1.156	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	-10.0	0.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	607	514	0	0	0	0	24	128	0	0	0	-0.5	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-40
70.800	189	1255	29.1	-2	12.10	71.8	99.2	9	100	100	112	101	113	100	56	1.153	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	30.0	4.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	584	516	0	0	0	0	24	128	0	0	0	-0.3	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-60
70.865	189	1257	29.1	-2	12.10	71.9	99.2	9	100	100	112	101	113	100	56	1.156	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	-9.6	4.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	586	516	0	0	0	0	24	128	0	0	0	1.8	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-40
70.931	189	1257	29.1	-2	12.10	71.9	99.2	9	100	100	112	101	113	100	56	1.153	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	-9.7	4.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	607	507	0	0	0	0	24	128	0	0	0	-0.8	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-20
70.997	190	1254	29.1	-2	12.10	71.5	99.4	9	100	100	112	101	113	100	56	1.156	2.4	56	1.156	2.4	15.1	0.0	0.7	3.06	29.6	0.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	569	512	0	0	0	0	24	128	0	0	0	-0.7	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
71.067	190	1252	29.2	-2	12.10	71.6	99.4	9	100	100	112	101	113	100	56	1.158	2.4	56	1.158	2.4	15.1	0.0	0.7	3.06	39.0	0.0	96	14.4	0	0	0	0	0	29.2	0.0	29.2	0.0	29.2	29.2	581	512	0	0	0	0	24	128	0	0	0	-1.8	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
71.130	190	1251	29.3	-2	12.10	71.9	99.6	9	100	100	112	101	113	100	56	1.159	2.4	56	1.159	2.4	15.1	0.0	0.7	3.06	30.0	0.0	96	14.4	0	0	0	0	0	29.3	0.0	29.3	0.0	29.3	29.3	588	505	0	0	0	0	24	128	0	0	0	0.5	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
71.199	190	1256	29.3	-2	12.10	72.1	99.4	9	100	100	112	101	113	100	56	1.159	2.4	56	1.159	2.4	15.1	0.0	0.7	3.06	-18.8	0.0	96	14.4	0	0	0	0	0	29.3	0.0	29.3	0.0	29.3	29.3	595	504	0	0	0	0	24	128	0	0	0	-1.0	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
71.263	190	1262	29.3	-2	12.10	72.1	99.4	9	100	100	112	101	113	100	56	1.159	2.4	56	1.159	2.4	15.1	0.0	0.7	3.06	39.0	0.0	96	14.4	0	0	0	0	0	29.3	0.0	29.3	0.0	29.3	29.3	581	514	0	0	0	0	24	128	0	0	0	-1.1	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
71.328	190	1260	29.3	-2	12.10	71.9	99.5	9	100	100	112	101	113	100	56	1.159	2.4	56	1.159	2.4	15.1	0.0	0.7	3.06	9.6	0.0	96	14.4	0	0	0	0	0	29.3	0.0	29.3	0.0	29.3	29.3	569	510	0	0	0	0	24	128	0	0	0	-1.8	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
71.395	190	1263	29.3	-2	12.10	71.8	99.7	9	100	100	112	101	113	100	56	1.159	2.4	56	1.159	2.4	15.2	0.0	0.7	3.06	18.8	0.0	96	14.4	0	0	0	0	0	29.3	0.0	29.3	0.0	29.3	29.3	584	502	0	0	0	0	24	128	0	0	0	1.4	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	30
71.459	190	1266	29.0	-2	12.10	72.0	99.8	9	100	100	112	101	113	100	56	1.156	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	50.0	-4.0	96	14.4	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	566	497	0	0	0	0	24	128	0	0	0	1.1	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
71.523	190	1265	29.1	-2	12.10	72.2	99.5	9	100	100	112	101	113	100	56	1.156	2.4	56	1.162	2.4	15.1	0.0	0.7	3.06	-9.7	4.0	96	14.3	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	584	498	0	0	0	0	24	128	0	0	0	-1.1	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
71.589	190	1264	29.1	-2	12.10	71.9	99.5	9	100	100	112	101	113	100	56	1.165	2.5	56	1.162	2.4	15.1	0.0	0.7	3.06	-30.0	0.0	96	14.3	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	574	486	0	0	0	0	24	128	0	0	0	-0.7	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
71.654	190	1262	29.1	-2	12.10	71.9	99.3	9	100	100	112	101	113	100	56	1.162	2.4	56	1.165	2.5	15.1	0.0	0.7	3.06	0.0	4.0	96	14.3	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	564	500	0	0	0	0	24	128	0	0	0	1.4	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
71.720	190	1255	29.1	-2	12.10	71.8	99.4	9	100	100	112	101	113	100	56	1.156	2.4	56	1.162	2.4	15.1	0.0	0.7	3.06	-9.8	4.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	569	488	0	0	0	0	24	128	0	0	0	1.8	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-30
71.790	190	1255	29.1	-2	12.10	71.8	99.5	9	100	100	112	101	113	100	56	1.156	2.4	56	1.156	2.4	15.1	0.0	0.7	3.06	39.0	0.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	574	488	0	0	0	0	24	128	0	0	0	-1.1	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-30
71.854	190	1256	29.1	-2	12.10	72.1	99.7	9	100	100	112	101	113	100	56	1.156	2.4	56	1.153	2.4	15.1	0.0	0.7	3.06	-19.0	4.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	566	504	0	0	0	0	24	128	0	0	0	-0.7	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-30
71.920	190	1252	29.1	-2	12.10	72.2	99.6	9	100	100	112	101	113	100	56	1.156	2.4	56	1.156	2.4	15.1	0.0	0.7	3.06	28.9	0.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	574	500	0	0	0	0	24	128	0	0	0	-1.9	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
71.984	191	1248	29.1	-2	12.10	72.1	99.3	9	100	100	112	101	113	100	56	1.156	2.4	56	1.156	2.4	15.1	0.0	0.7	3.06	29.2	0.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	562	510	0	0	0	0	24	128	0	0	0	0.6	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-30
72.049	191	1251	29.1	-2	12.10	71.9	99.5	9	100	100	112	101	113	100	56	1.156	2.4	56	1.156	2.4	15.1	0.0	0.7	3.06	-9.6	0.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	588	492	0	0	0	0	24	128	0	0	0	-1.1	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
72.115	191	1252	29.1	-2	12.10	72.1	99.7	9	100	100	112	101	113	100	56	1.156	2.4	56	1.156	2.4	15.1	0.0	0.7	3.06	20.2	0.0	96	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	576	505	0	0	0	0	24	128	0	0	0	-1.7	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
72.183	191	1254	29.2	-2	12.10	72.4	99.8	9	100	100	112	101	113	100	56	1.156	2.4	56	1.158	2.4	15.1	0.0	0.7	3.06	-10.1	4.0	96	14.4	0	0	0	0	0	29.2	0.0	29.2	0.0	29.2	29.2	598	493	0	0	0	0	24	128	0	0	0	0.7	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
72.248	191	1252	29.2	-2	12.10	72.4	99.6	9	100	100	112	101	113	100	56	1.158	2.4	56	1.158	2.4	15.1	0.0	0.7	3.06	47.0	0.0	96	14.4	0	0	0	0	0	29.2	0.0	29.2	0.0	29.2	29.2	572	507	0	0	0	0	24	128	0	0	0	1.0	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
72.312	191	1256	29.2	-2	12.10	72.0	99.6	9	100	100	112	101	113	100	56	1.158	2.4	56	1.158	2.4	15.1	0.0	0.7	3.06	46.5	0.0	96	14.4	0	0	0	0	0	29.2	0.0	29.2	0.0	29.2	29.2	579	505	0	0	0	0	24	128	0	0	0	-1.6	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
72.378	191	1260	29.2	-2	12.10	72.0	99.4	9	100	100	112	101	113	100	56	1.158	2.4	56	1.158	2.4	15.1	0.0	0.7	3.06	-19.0	0.0	96	14.4	0	0	0	0	0	29.2	0.0	29.2	0.0	29.2	29.2	605	521	0	0	0	0	24	128	0	0	0	-1.9	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
72.442	191	1263	29.2	-2	12.10	72.0	99.6	9	100	100	112	101	113	100	56	1.158	2.4	56	1.158	2.4	15.1	0.0	0.7	3.06	28.5	0.0	96	14.4	0	0	0	0	0	29.2	0.0	29.2	0.0	29.2	29.2	583	517	0	0	0	0	24	128	0	0	0	1.4	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-20
72.507	191	1262	29.2	-2	12.10	72.1	99.8	9	100	100	112	101	113	100	56	1.158	2.4	56	1.158	2.4	15.1	0.0	0.7	3.06	0.0	0.0	96	14.4	0	0	0	0	0	29.2	0.0	29.2	0.0	29.2	29.2	579	517	0	0	0	0	24	128	0	0	0	-1.5	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	10
72.575	191	1257	29.2	-2	12.10	72.3	99.8	9	100	100	112	101	113	100	56	1.158	2.4	56	1.158	2.4	15.1	0.0	0.7	3.06	-9.5	0.0	96	14.4	0	0	0	0	0	29.2	0.0	29.2	0.0	29.2	29.2	593	512	0	0	0	0	24	128	0	0	0	-2.2	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
72.639	191	1265	29.2	-2	12.10	72.4	99.5	9	100	100	112	101	113	100	56	1.158	2.4	56	1.158	2.4	15.1	0.0	0.7	3.06	20.0	0.0	96	14.4	0	0	0	0	0	29.2	0.0	29.2	0.0	29.2	29.2	581	521	0	0	0	0	24	128	0	0	0	-1.2	14.5	0	37.5	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	30
72.703	191	1272	29.1	-2	12.10	72.0	99.5	9	100	100	112	101	113	100	56	1.158	2.5	56	1.156	2.4	15.1	0.0	0.7	3.06	-9.8	-4.0	95	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	586	531	0	0	0	0	24	128	0	0	0	1.1	14.5	0	37.1	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	30
72.767	191	1274	29.1	-2	12.10	71.8	99.7	9	100	100	112	101	113	100	56	1.156	2.5	56	1.156	2.5	15.1	0.0	0.7	3.06	51.3	0.0	95	14.4	0	0	0	0	0	29.1	0.0	29.1	0.0	29.1	29.1	578	516	0	0	0	0	24	128	0	0	0	2.1	14.5	0	37.1	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
72.832	191	1278	29.0	-2	12.10	72.0	99.9	9	100	100	112	101	113	100	56	1.153	2.5	56	1.153	2.5	15.1	0.0	0.7	3.06	-9.7	0.0	95	14.4	0	0	0	0	0	29.0	0.0	29.0	0.0	29.0	29.0	572	510	0	0	0	0	24	128	0	0	0	-0.7	14.5	0	37.1	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	30
72.899	191	1280	28.9	-2	12.10	72.2	99.9	9	100	100	112	101	113	100	56	1.156	2.5	56	1.153	2.5	15.1	0.0	0.7	3.06	-19.2	-4.0	94	14.4	0	0	0	0	0	28.9	0.0	28.9	0.0	28.9	28.9	578	490	0	0	0	0	24	128	0	0	0	-1.0	14.5	0	36.7	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	20
72.969	191	1277	28.6	-2	12.10	72.3	99.9	9	100	100	112	101	113	100	56	1.147	2.4	56	1.150	2.4	15.1	0.0	0.7	3.06	19.2	-8.0	94	14.4	0	0	0	0	0	28.6	0.0	28.6	0.0	28.6	28.6	567	505	0	0	0	0	24	128	0	0	0	-1.3	14.5	0	36.7	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-10
73.032	192	1272	28.1	-2	12.10	72.3	99.8	9	100	100	112	101	113	100	56	1.139	2.4	56	1.136	2.4	15.0	0.0	0.7	3.06	-19.5	-8.0	94	14.4	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	593	516	0	0	0	0	24	128	0	0	0	1.3	14.5	0	36.7	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	0
73.097	192	1263	27.8	-2	12.10	72.0	99.9	9	100	100	112	101	113	100	56	1.136	2.4	56	1.136	2.4	14.9	0.0	0.7	3.06	39.5	-4.0	94	14.4	0	0	0	0	0	27.8	0.0	27.8	0.0	27.8	27.8	566	502	0	0	0	0	24	128	0	0	0	-0.1	14.5	0	36.7	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-20
73.162	192	1247	27.8	-2	12.10	71.9	100.0	9	100	100	112	101	113	100	56	1.132	2.4	56	1.132	2.4	14.9	0.0	0.7	3.06	-20.0	0.0	94	14.4	0	0	0	0	0	27.8	0.0	27.8	0.0	27.8	27.8	588	502	0	0	0	0	24	128	0	0	0	-1.4	14.5	0	36.7	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-70
73.228	192	1239	27.8	-2	12.10	72.1	100.1	9	100	100	112	101	113	100	56	1.132	2.3	56	1.132	2.3	14.9	0.0	0.7	3.06	28.9	0.0	94	14.3	0	0	0	0	0	27.8	0.0	27.8	0.0	27.8	27.8	571	500	0	0	0	0	24	128	0	0	0	1.0	14.5	0	36.7	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-120
73.299	192	1221	27.8	-2	12.10	72.2	99.8	9	100	100	112	101	113	100	56	1.141	2.3	56	1.141	2.3	14.9	0.0	0.7	3.06	28.2	0.0	94	14.3	0	0	0	0	0	27.8	0.0	27.8	0.0	27.8	27.8	562	502	0	0	0	0	24	128	0	0	0	1.6	14.5	0	36.7	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-130
73.361	192	1206	28.0	-2	12.10	72.2	99.8	9	100	100	112	101	113	100	56	1.141	2.3	56	1.141	2.3	14.9	0.0	0.7	3.06	39.0	7.0	94	14.3	0	0	0	0	0	28.0	0.0	28.0	0.0	28.0	28.0	581	519	0	0	0	0	24	128	0	0	0	-1.9	14.4	0	36.7	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-170
73.425	192	1195	28.1	-2	12.10	71.9	99.9	9	100	100	112	101	113	100	56	1.145	2.3	56	1.145	2.3	14.9	0.0	0.7	3.06	30.0	0.0	94	14.4	0	0	0	0	0	28.1	0.0	28.1	0.0	28.1	28.1	584	516	0	0	0	0	24	128	0	0	0	1.6	14.4	0	36.7	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-200
73.489	192	1191	28.4	-2	12.10	71.9	100.0	9	100	100	112	101	113	100	56	1.136	2.3	56	1.136	2.3	14.9	0.0	0.7	3.06	-19.5	11.0	94	14.4	0	0	0	0	0	28.4	0.0	28.4	0.0	28.4	28.4	615	526	0	0	0	0	24	128	0	0	0	-0.8	14.4	0	36.7	0	0	0.0	0.0	0.000	0.000	100.0	100.0	100.0	100.0	-170
