//------------------------------------------------------------------------------
//--  Generated by TunerStudio 
//--  Date: 2-15-2014
//--  Time: 16:47
//--  This file merely records what was sent to your Controller,        
//--  and may be deleted at any time.                                                    
//--  Selected type: Coolant Temperature Sensor 
//------------------------------------------------------------------------------

//-- generated using refTable Generator:thermGenerator
//-- Table Identifier:000//--    Generated by ThermTableGenerator using user input values. 
//--    Bias Resistor value: 50000.0 Ohms
//--    Temperature1: -40.0(F), 	Resistance 1: 2022088.0 Ohms 
//--    Temperature2: 69.8(F), 	Resistance 2: 68273.0 Ohms 
//--    Temperature3: 210.2(F), 	Resistance 3: 3715.0 Ohms 
//-- 

//----------------------------------------------------------//
ADC 	Value 	MSVal 	volts
877	16.58	166 	4.282
878	16.32	163 	4.287
879	16.05	161 	4.292
880	15.79	158 	4.297
881	15.52	155 	4.302
882	15.25	153 	4.307
883	14.98	150 	4.312
884	14.71	147 	4.316
885	14.44	144 	4.321
886	14.16	142 	4.326
887	13.89	139 	4.331
888	13.61	136 	4.336
889	13.33	133 	4.341
890	13.05	131 	4.346
891	12.77	128 	4.351
892	12.49	125 	4.355
893	12.20	122 	4.360
894	11.92	119 	4.365
895	11.63	116 	4.370
896	11.34	113 	4.375
897	11.05	111 	4.380
898	10.76	108 	4.385
899	10.46	105 	4.390
900	10.17	102 	4.395
901	9.87	99 	4.399
902	9.57	96 	4.404
903	9.27	93 	4.409
904	8.96	90 	4.414
905	8.66	87 	4.419
906	8.35	84 	4.424
907	8.04	80 	4.429
908	7.73	77 	4.434
909	7.42	74 	4.438
910	7.10	71 	4.443
911	6.78	68 	4.448
912	6.46	65 	4.453
913	6.14	61 	4.458
914	5.82	58 	4.463
915	5.49	55 	4.468
916	5.16	52 	4.473
917	4.83	48 	4.478
918	4.50	45 	4.482
919	4.16	42 	4.487
920	3.83	38 	4.492
921	3.49	35 	4.497
922	3.14	31 	4.502
923	2.80	28 	4.507
924	2.45	24 	4.512
925	2.10	21 	4.517
926	1.74	17 	4.521
927	1.39	14 	4.526
928	1.03	10 	4.531
929	0.66	7 	4.536
930	0.30	3 	4.541
931	-0.07	-1 	4.546
932	-0.44	-4 	4.551
933	-0.82	-8 	4.556
934	-1.20	-12 	4.561
