#Firmware: MS3 pre-1.3 RC2       20140224 12:07GMT (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
0.0,0.0,0.0,1.0,3.992,4923.131
0.0,0.0,0.0,1.0,12.468,4935.5986
0.0,0.0,0.0,1.0,19.585,4955.1836
0.0,0.0,0.0,1.0,12.431,4967.6147
0.0,0.0,1.0,1.0,8.169,4975.7837
0.0,0.0,1.0,1.0,7.285,4983.069
0.0,0.0,0.0,1.0,4.175,4987.2437
0.0,0.0,0.0,1.0,12.518,4999.7617
0.0,0.0,0.0,1.0,19.583,5019.3447
0.0,0.0,0.0,1.0,12.405,5031.7495
0.0,0.0,1.0,1.0,15.54,5047.2896
0.0,0.0,0.0,1.0,3.968,5051.2573
0.0,0.0,0.0,1.0,12.399,5063.6562
0.0,0.0,0.0,1.0,19.546,5083.202
0.0,0.0,0.0,1.0,12.443,5095.645
0.0,0.0,1.0,1.0,8.18,5103.825
0.0,0.0,1.0,1.0,7.26,5111.085
0.0,0.0,0.0,1.0,4.144,5115.229
0.0,0.0,0.0,1.0,12.463,5127.692
0.0,0.0,0.0,1.0,19.578,5147.27
0.0,0.0,0.0,1.0,12.419,5159.689
0.0,0.0,1.0,1.0,15.543,5175.232
0.0,0.0,0.0,1.0,3.961,5179.193
0.0,0.0,0.0,1.0,12.395,5191.588
0.0,0.0,0.0,1.0,19.507,5211.0947
0.0,0.0,0.0,1.0,12.399,5223.4937
0.0,0.0,1.0,1.0,8.139,5231.633
0.0,0.0,1.0,1.0,7.241,5238.874
0.0,0.0,0.0,1.0,4.165,5243.039
0.0,0.0,0.0,1.0,12.455,5255.494
0.0,0.0,0.0,1.0,19.524,5275.018
0.0,0.0,0.0,1.0,12.379,5287.397
0.0,0.0,1.0,1.0,15.531,5302.9277
0.0,0.0,0.0,1.0,3.979,5306.9067
0.0,0.0,0.0,1.0,12.42,5319.3267
0.0,0.0,0.0,1.0,19.566,5338.8926
0.0,0.0,0.0,1.0,12.447,5351.3394
0.0,0.0,1.0,1.0,8.162,5359.5015
0.0,0.0,1.0,1.0,7.278,5366.7793
0.0,0.0,0.0,1.0,4.168,5370.9473
0.0,0.0,0.0,1.0,12.484,5383.431
0.0,0.0,0.0,1.0,19.623,5403.054
0.0,0.0,0.0,1.0,12.455,5415.5093
0.0,0.0,1.0,1.0,15.591,5431.1
0.0,0.0,0.0,1.0,3.982,5435.082
0.0,0.0,0.0,1.0,12.429,5447.511
0.0,0.0,0.0,1.0,19.517,5467.0283
0.0,0.0,0.0,1.0,12.392,5479.4204
0.0,0.0,1.0,1.0,8.151,5487.5713
0.0,0.0,1.0,1.0,7.239,5494.81
0.0,0.0,0.0,1.0,4.129,5498.939
0.0,0.0,0.0,1.0,12.428,5511.367
0.0,0.0,0.0,1.0,19.446,5530.813
0.0,0.0,0.0,1.0,12.328,5543.141
0.0,0.0,1.0,1.0,15.459,5558.6
0.0,0.0,0.0,1.0,3.951,5562.5513
0.0,0.0,0.0,1.0,12.345,5574.8965
0.0,0.0,0.0,1.0,19.501,5594.3975
0.0,0.0,0.0,1.0,12.442,5606.8394
0.0,0.0,1.0,1.0,8.17,5615.0093
0.0,0.0,1.0,1.0,7.289,5622.2983
0.0,0.0,0.0,1.0,4.182,5626.4805
0.0,0.0,0.0,1.0,12.521,5639.0015
0.0,0.0,0.0,1.0,19.606,5658.6074
0.0,0.0,0.0,1.0,12.431,5671.0386
0.0,0.0,1.0,1.0,15.552,5686.5903
0.0,0.0,0.0,1.0,3.98,5690.5703
0.0,0.0,0.0,1.0,12.405,5702.975
0.0,0.0,0.0,1.0,19.579,5722.554
0.0,0.0,0.0,1.0,12.483,5735.037
0.0,0.0,1.0,1.0,8.181,5743.2183
0.0,0.0,1.0,1.0,7.256,5750.474
0.0,0.0,0.0,1.0,4.171,5754.645
0.0,0.0,0.0,1.0,12.467,5767.112
0.0,0.0,0.0,1.0,19.539,5786.651
0.0,0.0,0.0,1.0,12.395,5799.046
0.0,0.0,1.0,1.0,15.503,5814.549
0.0,0.0,0.0,1.0,3.963,5818.5117
0.0,0.0,0.0,1.0,12.367,5830.879
0.0,0.0,0.0,1.0,19.441,5850.32
0.0,0.0,0.0,1.0,12.354,5862.674
0.0,0.0,1.0,1.0,8.124,5870.798
0.0,0.0,1.0,1.0,7.232,5878.03
0.0,0.0,0.0,1.0,4.127,5882.1567
0.0,0.0,0.0,1.0,12.408,5894.565
0.0,0.0,0.0,1.0,19.445,5914.01
0.0,0.0,0.0,1.0,12.327,5926.337
0.0,0.0,1.0,1.0,15.451,5941.788
0.0,0.0,0.0,1.0,3.94,5945.728
0.0,0.0,0.0,1.0,12.329,5958.057
0.0,0.0,0.0,1.0,19.396,5977.453
0.0,0.0,0.0,1.0,12.337,5989.79
0.0,0.0,1.0,1.0,8.106,5997.896
0.0,0.0,1.0,1.0,7.197,6005.093
0.0,0.0,0.0,1.0,4.113,6009.2056
0.0,0.0,0.0,1.0,12.354,6021.5596
0.0,0.0,0.0,1.0,19.39,6040.9497
0.0,0.0,0.0,1.0,12.295,6053.2446
0.0,0.0,1.0,1.0,15.395,6068.6396
0.0,0.0,0.0,1.0,3.958,6072.5977
0.0,0.0,0.0,1.0,12.318,6084.9155
0.0,0.0,0.0,1.0,19.418,6104.3335
0.0,0.0,0.0,1.0,12.369,6116.7026
0.0,0.0,1.0,1.0,8.114,6124.8164
0.0,0.0,1.0,1.0,7.223,6132.0396
0.0,0.0,0.0,1.0,4.144,6136.1836
0.0,0.0,0.0,1.0,12.406,6148.5894
0.0,0.0,0.0,1.0,19.454,6168.0435
0.0,0.0,0.0,1.0,12.329,6180.3726
0.0,0.0,1.0,1.0,15.46,6195.8325
0.0,0.0,0.0,1.0,3.956,6199.7886
0.0,0.0,0.0,1.0,12.354,6212.1426
0.0,0.0,0.0,1.0,19.524,6231.6665
0.0,0.0,0.0,1.0,12.457,6244.1235
0.0,0.0,1.0,1.0,8.173,6252.2964
0.0,0.0,1.0,1.0,7.231,6259.5273
0.0,0.0,0.0,1.0,4.138,6263.6655
0.0,0.0,0.0,1.0,12.419,6276.0845
0.0,0.0,0.0,1.0,19.53,6295.6143
0.0,0.0,0.0,1.0,12.401,6308.015
0.0,0.0,1.0,1.0,15.543,6323.558
0.0,0.0,0.0,1.0,3.973,6327.5312
0.0,0.0,0.0,1.0,12.418,6339.949
0.0,0.0,0.0,1.0,19.543,6359.492
0.0,0.0,0.0,1.0,12.43,6371.9224
0.0,0.0,1.0,1.0,8.173,6380.095
0.0,0.0,1.0,1.0,7.273,6387.368
0.0,0.0,0.0,1.0,4.161,6391.5293
0.0,0.0,0.0,1.0,12.501,6404.0303
0.0,0.0,0.0,1.0,19.575,6423.6055
0.0,0.0,0.0,1.0,12.411,6436.0166
0.0,0.0,1.0,1.0,15.543,6451.5596
0.0,0.0,0.0,1.0,4.01,6455.5693
0.0,0.0,0.0,1.0,12.456,6468.0254
0.0,0.0,0.0,1.0,19.62,6487.6455
0.0,0.0,0.0,1.0,12.486,6500.1313
0.0,0.0,1.0,1.0,8.192,6508.323
0.0,0.0,1.0,1.0,7.305,6515.6284
0.0,0.0,0.0,1.0,4.192,6519.8203
0.0,0.0,0.0,1.0,12.543,6532.3633
0.0,0.0,0.0,1.0,19.659,6552.0225
0.0,0.0,0.0,1.0,12.465,6564.4873
0.0,0.0,1.0,1.0,15.586,6580.073
0.0,0.0,0.0,1.0,3.975,6584.0483
0.0,0.0,0.0,1.0,12.42,6596.4683
0.0,0.0,0.0,1.0,19.541,6616.0093
0.0,0.0,0.0,1.0,12.421,6628.43
0.0,0.0,1.0,1.0,8.157,6636.5874
0.0,0.0,1.0,1.0,7.229,6643.8164
0.0,0.0,0.0,1.0,4.145,6647.9614
0.0,0.0,0.0,1.0,12.428,6660.3896
0.0,0.0,0.0,1.0,19.453,6679.843
0.0,0.0,0.0,1.0,12.326,6692.169
0.0,0.0,1.0,1.0,15.482,6707.651
